genres,genre_id
"Philosophy;Nonfiction;Classics;European Literature,German Literature;Psychology;Religion;History;Philosophy,Theory;Literature,19th Century;Academic,School",6799
"Philosophy;Nonfiction;Philosophy,Theory;Cultural,France;Politics;Psychology;Classics;Cultural;Criticism;Reference",6800
"Philosophy;Nonfiction;Classics;European Literature,German Literature;Psychology;Religion;Cultural,Germany;Politics;Philosophy,Theory;Literature",6801
Philosophy;Reference;Nonfiction;Religion;History;Science,6802
"Philosophy;Nonfiction;Culture,Pop Culture;Humor;Media Tie In,Tv;Politics;Writing,Essays;Science,Popular Science;Anthologies",6803
"Philosophy;Nonfiction;Sequential Art,Comics;Comics,Superheroes;Writing,Essays;Culture,Pop Culture;Reference;Art;Sequential Art,Graphic Novels;Psychology",6804
"Philosophy;Nonfiction;Humor;Culture,Pop Culture;Writing,Essays;Media Tie In,Tv;Humor,Comedy;Anthologies;Cultural;Religion",6805
Philosophy;Nonfiction;Reference;Religion;Textbooks,6806
"Art;Nonfiction;Philosophy;Biography;Autobiography,Memoir;Biography,Autobiography;Art,Art History;Writing,Essays;Design;Biography Memoir",6807
"Philosophy;Nonfiction;Culture,Pop Culture;Psychology;Writing,Essays;Adult;Writing,Books About Books;Cultural;Criticism,Literary Criticism;Culture,Film",6808
Philosophy;Religion;Textbooks;Nonfiction;Reference;Spirituality,6809
"Philosophy;History;Nonfiction;Reference;Literature,20th Century;Humanities,Classical Studies;Classics;Academic;Unfinished;Roman",6810
Philosophy;Nonfiction;Reference;Politics;Science,6811
"Philosophy;Media Tie In,Star Wars;Nonfiction;Culture,Pop Culture;Culture,Film;Anthologies;Science Fiction Fantasy;Cultural;Media Tie In;Pop Culture,Geek",6812
"Philosophy;Nonfiction;Politics;Culture,Pop Culture",6813
"Philosophy;Classics;Nonfiction;Religion;Historical,Medieval;Poetry;Religion,Theology;History;Academic,School;Religion,Christianity",6814
"Philosophy;Psychology;Nonfiction;Science;Reference;Biology,Neuroscience;Writing,Essays;Textbooks;Reference,Research;Artificial Intelligence",6815
"Philosophy;Nonfiction;Horror,Zombies;Horror;Paranormal,Vampires;Culture,Pop Culture;Writing,Essays;Culture,Film;Fantasy,Supernatural",6816
"Philosophy;Politics;Nonfiction;Academic;Philosophy,Theory;War,Terrorism;Sociology;Anthropology;Reference,Research;Politics,Political Science",6817
"Philosophy;Politics;Nonfiction;Politics,Political Science;History;Academic;Textbooks;Sociology;Academic,College;Law",6818
"Philosophy;Cultural,India;Religion;Nonfiction;Religion,Hinduism;Spirituality;Religion,Buddhism;Philosophy,Eastern Philosophy;Asian Literature,Indian Literature;History",6819
"Philosophy;Nonfiction;Reference;Academic,School;Psychology;History;Unfinished;Humanities;Politics",6820
Philosophy;Nonfiction;History;Childrens,6821
"Philosophy;Psychology;Nonfiction;Humanities,Linguistics;Science;Humanities,Language;Biology,Neuroscience;Criticism;History;Education",6822
"Philosophy;Nonfiction;Politics;European Literature,German Literature",6823
"Philosophy;Nonfiction;Classics;Cultural,France;Academic,School;Academic,College;Science;Literature,17th Century;Religion;Academic",6824
"Philosophy;Nonfiction;History;Cultural,China;Religion;Philosophy,Eastern Philosophy;Academic,School;Academic,Read For School;Spirituality;Adult",6825
"Philosophy;Philosophy,Logic;Nonfiction;Academic,College;Reference",6826
"Philosophy;Politics;History;Politics,Political Science;Nonfiction;Writing,Essays;Law;Philosophy,Theory;Reference;Science",6827
"Philosophy;History;Nonfiction;History,Ancient History;Cultural,France;Religion,Theology;Literature,Ancient;Religion;Classics",6828
"Philosophy;Nonfiction;Humor;Culture,Pop Culture;Writing,Essays;Media Tie In,Tv;Anthologies;Culture,Film;Cultural",6829
"Philosophy;Nonfiction;Reference;History;Sequential Art,Graphic Novels;Science;Graphic Novels Comics;Humanities;Religion;Sequential Art,Comics",6830
"Philosophy;Nonfiction;Culture,Film;Culture,Pop Culture;Writing,Essays;Science Fiction,Cyberpunk;Media Tie In;Cultural;Criticism;Literature,American",6831
"Philosophy;Nonfiction;History;Reference;Politics;Academic,School;History,World History;Psychology;Literature,20th Century;Science",6832
"Philosophy;History;Nonfiction;Religion;History,Ancient History;Education",6833
"Philosophy;Nonfiction;Culture,Film;Writing,Essays;Literature,21st Century;Art;Humor;Literature,American",6834
"Philosophy;Religion,Theology;Religion;Religion,Christianity;Christianity,Catholic;Nonfiction;Spirituality;Christian;Christian,Christian Living;Religion,Faith",6835
"Philosophy;Religion;Nonfiction;Religion,Theology;Academic",6836
"Philosophy;Nonfiction;Classics;History;Literature,Ancient;Cultural,Greece;Science;Humanities,Classical Studies;Anthologies;History,Ancient History",6837
"Philosophy;Politics;Nonfiction;Politics,Political Science;Sociology;Reference;Textbooks;Education;Psychology;Academic,School",6838
"Philosophy;Nonfiction;Media Tie In,Buffy The Vampire Slayer;Culture,Pop Culture;Writing,Essays;Paranormal,Vampires;Media Tie In,Tv;Pop Culture,Fandom;Criticism;Reference",6839
"Philosophy;Nonfiction;Reference;History;Classics;Academic,School",6840
"Philosophy;Science,Mathematics;Philosophy,Logic;Reference;Nonfiction",6841
"Occult;Philosophy;Nonfiction;Spirituality;Religion;Fantasy,Magic;Occult,Magick;History;Witchcraft;Reference",6842
Fiction;Philosophy;Contemporary;Literature;Novels;Family;Literary Fiction;Book Club;Relationships,6843
"Philosophy;Science,Biology;Science",6844
"Philosophy;Nonfiction;Classics;History;Reference;Politics;Literature,20th Century",6845
"Philosophy;Nonfiction;History;Politics;Philosophy,Theory;Philosophy,Metaphysics;Reference,Research;Classics;Modern;Humanities,Language",6846
"Sports,Sports;Nonfiction;Anthologies",6847
"Nonfiction;Religion;History;Travel;Christian;Autobiography,Memoir;Spirituality;Religion,Christianity;Religion,Faith;Cultural,Israel",6848
"Reference;Computer Science,Computers;Science,Technology;Nonfiction",6849
"Games,Gaming;Sports and Games,Games;Reference;Games,Video Games;Nonfiction;Anthologies,Collections",6850
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,X Men;Comics,Superheroes;Comics,Comic Book;Graphic Novels Comics;Fiction;Science Fiction;Young Adult",6851
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,X Men;Comics,Superheroes;Comics,Comic Book;Graphic Novels Comics;Fiction;Fantasy;Science Fiction",6852
"Nonfiction;Education;Sociology;Cultural,African American;Race;Adult;History;Social Movements,Social Justice;Young Adult,High School;Autobiography,Memoir",6853
"Sequential Art,Comics;Sequential Art,Graphic Novels;Superheroes,Marvel;Marvel,X Men;Comics,Superheroes;Comics,Comic Book;Fiction;Graphic Novels Comics;Fantasy;Science Fiction",6854
"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Fantasy,Supernatural;Comics Manga;Manga,Shojo;Asian Literature,Japanese Literature;Young Adult",6855
"Sequential Art,Manga;Fantasy;Sequential Art,Graphic Novels;Sequential Art,Comics;Manga,Shojo;Fantasy,Supernatural;Fiction;Fantasy,Magic;Horror;Drama",6856
"Sequential Art,Manga;Fantasy;Sequential Art,Comics;Sequential Art,Graphic Novels;Fiction;Science Fiction;Young Adult;Science Fiction,Steampunk;Manga,Shonen;Adventure",6857
"Religion,Theology;Nonfiction;Christian;Christian,Christian Living;Religion;Spirituality",6858
"Poetry;Classics;Fiction;Literature;European Literature,British Literature;Literature,20th Century;Classics,Classic Literature;Literature,English Literature",6859
Short Stories;Fiction;Classics;Literature,6860
"Travel;Cultural,Italy;Classics;Writing,Essays;Nonfiction;Art;History;Autobiography,Memoir;European Literature,Italian Literature;Short Stories",6861
"Classics;Fiction;Literature;Novels;European Literature,British Literature;Romance;Literature,20th Century;Classics,Classic Literature;Literature,Banned Books;Literature,English Literature",6862
"Short Stories;Fiction;Classics;Literature,20th Century;European Literature,British Literature;Novels;Literature,English Literature",6863
"Fiction;Science Fiction;Apocalyptic,Post Apocalyptic;Science Fiction,Dystopia;Fantasy;Novels;Speculative Fiction;Science Fiction Fantasy;Literature;Literature,20th Century",6864
"History;North American Hi...,American History;Nonfiction;Military History,American Revolution;Biography;American Revolution,American Revolutionary War;Military,Military History;War;Literature,American;Literature,18th Century",6865
"History;Economics;Nonfiction;History,World History;Politics;Science;Economics,Finance;Business;North American Hi...,American History;Earth,The World",6866
"Historical,Historical Fiction;Fiction;Westerns;Novels;Historical;Travel;Adventure;Literary Fiction;Literature,American;Literature",6867
Short Stories;Fiction;Literary Fiction;Womens;Contemporary;Relationships;Literature;Novels;Novella;Love,6868
"Animals,Horses;Nonfiction;Animals;Sports,Sports;Autobiography,Memoir;Sports,Horse Racing;Writing,Essays;Audiobook;Reference,Research",6869
"Romance;Historical,Historical Fiction;Romance,Historical Romance;Historical,Regency;Historical;Fiction;Classics;Historical Romance,Regency Romance;Audiobook;European Literature,British Literature",6870
"Romance;Historical,Historical Fiction;Romance,Historical Romance;Historical,Regency;Historical;Fiction;Historical Romance,Regency Romance;Classics;European Literature,British Literature;Audiobook",6871
"Romance;Historical,Historical Fiction;Historical,Regency;Romance,Historical Romance;Historical;Fiction;Historical Romance,Regency Romance;Classics;Humor;Adult",6872
"Romance;Historical,Historical Fiction;Romance,Historical Romance;Historical,Regency;Historical;Fiction;Classics;Audiobook;Historical Romance,Regency Romance;European Literature,British Literature",6873
"Romance;Historical,Historical Fiction;Romance,Historical Romance;Historical;Historical,Regency;Fiction;Historical Romance,Regency Romance;Classics;Audiobook;Adult",6874
"Romance;Historical,Historical Fiction;Historical,Regency;Romance,Historical Romance;Historical;Fiction;Historical Romance,Regency Romance;Classics;European Literature,British Literature;Humor",6875
"Romance;Historical,Historical Fiction;Romance,Historical Romance;Historical,Regency;Historical;Fiction;Mystery;Historical Romance,Regency Romance;Classics;European Literature,British Literature",6876
"Romance;Historical,Historical Fiction;Historical,Regency;Romance,Historical Romance;Historical;Fiction;Historical Romance,Regency Romance;Classics;European Literature,British Literature;Adult",6877
"Romance;Historical,Historical Fiction;Historical,Regency;Historical;Romance,Historical Romance;Fiction;Historical Romance,Regency Romance;Classics;Adventure;European Literature,British Literature",6878
"Fiction;Historical,Historical Fiction;Romance;Classics;Cultural,Asia;War;Novels;Historical;Literature;Cultural,Russia",6879
"Mystery,Crime;Mystery;Fiction;Mystery,Historical Mystery;Thriller,Mystery Thriller;Historical;Historical,Historical Fiction",6880
"Mystery;Mystery,Crime;Fiction;Thriller,Mystery Thriller;Thriller;Mystery,Detective;Novels;Historical,Historical Fiction;Literature,20th Century;Mystery,Murder Mystery",6881
"Mystery;Mystery,Crime;Fiction",6882
"Mystery;Fiction;Mystery,Crime;Historical,Historical Fiction;War,World War II;Historical",6883
"Nonfiction;Parenting;Health;Feminism;Spirituality;Womens;Autobiography,Memoir;Health,Medicine;Medical;Family",6884
"Mystery;Fiction;Romance;Adventure;Romance,Romantic Suspense;Audiobook;Mystery,Cozy Mystery;Thriller,Mystery Thriller;History,Archaeology;Contemporary",6885
"Mystery;Fiction;Gothic;Suspense;Mystery,Cozy Mystery;Audiobook;Romance;Romance,Romantic Suspense;Thriller,Mystery Thriller;Fantasy,Paranormal",6886
"Mystery;Historical,Historical Fiction;Fiction;Historical;Northern Africa,Egypt;Mystery,Historical Mystery;Audiobook;Adventure;Humor;Thriller,Mystery Thriller",6887
"Mystery;Historical,Historical Fiction;Short Stories;Northern Africa,Egypt;Fiction;Anthologies;Historical;Mystery,Historical Mystery;Mystery,Crime;Archaeology,Egyptology",6888
"Food and Drink,Cookbooks;Reference;Food and Drink,Cooking",6889
"Food and Drink,Cooking;Food and Drink,Cookbooks",6890
"Fiction;Romance;Historical,Historical Fiction;Contemporary;Novels;Historical",6891
"Fantasy;Childrens;Historical,Historical Fiction;Fiction;Childrens,Chapter Books;Adventure;Science Fiction,Time Travel;Childrens,Middle Grade;Fantasy,Magic;Holiday",6892
"Sequential Art,Manga;Historical,Historical Fiction;Sequential Art,Graphic Novels;Sequential Art,Comics;Fiction;Manga,Shonen;Historical;Cultural,Japan;Comics Manga;Fantasy",6893
"Sequential Art,Manga;Sequential Art,Comics;Romance;Sequential Art,Graphic Novels;Fantasy;Humor,Comedy;Fiction;Manga,Shonen;Comics Manga;Humor",6894
Art;Reference,6895
"Romance;Contemporary;Category Romance,Harlequin;Emergency Services,Firefighters;Romance,Contemporary Romance",6896
"Fiction;Animals,Horses;Animals;Contemporary;Literary Fiction;Sports,Sports;Novels;Literature;Modern;Sports,Horse Racing",6897
"Romance;Romance,Contemporary Romance;Contemporary;Romance,Romantic Suspense;Fiction;Adult;Fantasy,Paranormal;Suspense;Mystery",6898
"Mystery;Thriller;Mystery,Crime;Fiction;Suspense;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;Mystery,Murder Mystery;Adult",6899
"Mystery;Mystery,Crime;Own;Romance",6900
"Mystery;Mystery,Crime;Thriller;Fiction;Thriller,Mystery Thriller;Suspense;Mystery,Detective;Audiobook;Mystery,Murder Mystery;Adult",6901
"Mystery;Thriller;Fiction;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Medical;Audiobook;Adult;Mystery,Murder Mystery",6902
"Nonfiction;Science;Health,Medicine;Medical;History;Health;Psychology;Science,Biology;Mystery;Audiobook",6903
"Science;Nonfiction;Science,Biology;Biology,Evolution;Philosophy;History;Science,Popular Science;Religion,Atheism;Biology,Genetics;Audiobook",6904
"Science;Nonfiction;Philosophy;Biology,Evolution;Science,Biology;Psychology;History;Anthropology;Science,Popular Science;Biology,Neuroscience",6905
"Sequential Art,Manga;Sequential Art,Comics;Science Fiction;Sequential Art,Graphic Novels;Manga,Seinen;Fiction;Science Fiction,Cyberpunk;Apocalyptic,Post Apocalyptic;Science Fiction,Dystopia;Comics Manga",6906
"Science;Nonfiction;Psychology;Anthropology;Biology,Evolution;Science,Biology;History;Sociology;Animals;Philosophy",6907
"Nonfiction;Mental Health,Mental Illness;Disability;Psychology;History",6908
"Science;Nonfiction;Autobiography,Memoir;Animals;Cultural,Africa;Science,Biology;Anthropology;Biography;Environment,Nature;Psychology",6909
"Psychology,Counselling;Christian;Psychology;Nonfiction;Science;Christian,Christian Living;Religion,Theology;Religion,Christianity;Mental Health,Mental Illness;Health",6910
"Sequential Art,Manga;Science Fiction;Sequential Art,Comics;Science Fiction,Cyberpunk;Sequential Art,Graphic Novels;Horror;Fiction;Science Fiction,Dystopia;Manga,Seinen;Comics Manga",6911
"Childrens;Childrens,Picture Books;Fiction;Animals;Classics;Childrens,Juvenile;Kids;Young Adult;Family",6912
"Sequential Art,Manga;Sequential Art,Comics;Science Fiction;Science Fiction,Cyberpunk;Sequential Art,Graphic Novels;Horror;Fiction;Science Fiction,Dystopia;Manga,Seinen;Comics Manga",6913
"Romance;Womens Fiction,Chick Lit;Nonfiction;Autobiography,Memoir;Romance,Contemporary Romance;Travel;Contemporary;Cultural,France;Adult;Humor",6914
"Mystery;Fiction;Historical,Historical Fiction;Mystery,Crime;Romance;Historical;Mystery,Historical Mystery;European Literature,British Literature;Classics;Mystery,Detective",6915
Young Adult;Fiction;Childrens,6916
"Sequential Art,Manga;Sequential Art,Comics;Science Fiction;Sequential Art,Graphic Novels;Science Fiction,Cyberpunk;Fiction;Science Fiction,Dystopia;Horror;Manga,Seinen;Comics Manga",6917
"Sequential Art,Manga;Manga,Shonen;Sports,Sports;Action;Science Fiction;Sequential Art,Comics;Humor;Sequential Art,Graphic Novels;Humor,Comedy",6918
"Sequential Art,Manga;Manga,Shonen;Science Fiction;Sequential Art,Comics;Action;Sports,Sports;Humor;Sequential Art,Graphic Novels",6919
"Sequential Art,Manga;Sequential Art,Comics;Manga,Shonen;Sports,Sports;Action;Science Fiction;Sequential Art,Graphic Novels;Humor;Fiction;Comics Manga",6920
"Sequential Art,Manga;Manga,Shonen;Sports,Sports;Science Fiction;Action;Sequential Art,Comics;Sequential Art,Graphic Novels;Humor",6921
"History;Politics;Philosophy;Nonfiction;European History,French Revolution;Sociology;Pseudoscience,Conspiracy Theories;Reference;Religion;North American Hi...,American History",6922
"Fiction;Spirituality;Travel;Cultural,Australia;Philosophy;Adventure;Book Club;Anthropology;Novels;Inspirational",6923
"Games,Role Playing Games;Games,Gaming;Comics,Superheroes;Reference;Sports and Games,Games;Science Fiction;Fantasy",6924
"Science;Nonfiction;Science,Biology;Health,Medicine;Medical;History;Biology,Genetics;Biology,Evolution;Anthropology;Health",6925
"Sequential Art,Comics;Superheroes,Marvel;Sequential Art,Graphic Novels;Marvel,X Men;Comics,Superheroes;Graphic Novels Comics;Science Fiction;Comics,Comic Book;Action;Comics Manga",6926
"Biography;Nonfiction;Culture,Film;Biography Memoir;History;Culture,Pop Culture;Media Tie In",6927
"Parenting;Nonfiction;Self Help;Psychology;Health,Mental Health;Philosophy;Education;Childrens;Family",6928
"Plays;Classics;Drama;Fiction;Historical,Historical Fiction;Plays,Theatre;Poetry;Literature;Historical;European Literature,British Literature",6929
"Classics;Fiction;Young Adult;Historical,Historical Fiction;Romance;Historical;Childrens;Literature,19th Century;Literature,American;Novels",6930
Italian drama,6931
"Classics;Plays;Drama;Fiction;Historical,Historical Fiction;Plays,Theatre;Literature;Poetry;Historical;Adult",6932
"Thriller;Fiction;Mystery;Mystery,Crime;Suspense;Horror;Thriller,Mystery Thriller;War,Terrorism;Novels;Audiobook",6933
"Horror;Fiction;Thriller;Mystery,Crime;Mystery;Thriller,Mystery Thriller;Suspense;Novels;Adult;Thriller,Psychological Thriller",6934
"Horror;Fiction;Thriller;Mystery,Crime;Mystery;Classics;Novels;Mystery,Detective",6935
"Horror;Thriller;Fiction;Mystery;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Adult;Audiobook;Novels",6936
"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy,Supernatural;Fantasy,Paranormal;Fantasy;Thriller,Mystery Thriller;Science Fiction",6937
"Horror;Fiction;Thriller;Science Fiction;Science Fiction,Time Travel;Suspense;Mystery;Fantasy;Thriller,Mystery Thriller;Audiobook",6938
"Horror;Fiction;Suspense;Thriller;Mystery;Fantasy,Paranormal;Fantasy,Supernatural;Science Fiction;Fantasy;Thriller,Mystery Thriller",6939
"Horror;Fiction;Thriller;Suspense;Mystery;Thriller,Mystery Thriller;Science Fiction;Literature,American;Audiobook;Fantasy",6940
"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy;Fantasy,Supernatural;Fantasy,Paranormal;Science Fiction;Thriller,Mystery Thriller",6941
"Horror;Fiction;Thriller;Mystery;Suspense;Science Fiction;Fantasy;Thriller,Mystery Thriller;Fantasy,Paranormal;Romance",6942
"Horror;Fiction;Thriller;Mystery;Suspense;Thriller,Mystery Thriller;Science Fiction;Mystery,Detective;Adult Fiction;Adult",6943
"Horror;Fiction;Thriller;Suspense;Mystery;Thriller,Mystery Thriller;Mystery,Crime;Fantasy;Science Fiction;Mystery,Detective",6944
"Horror;Fiction;Thriller;Suspense;Mystery;Science Fiction;Fantasy,Supernatural;Fantasy,Paranormal;Fantasy;Thriller,Mystery Thriller",6945
"Horror;Fiction;Thriller;Mystery;Suspense;Thriller,Mystery Thriller;Fantasy,Paranormal;Fantasy;Fantasy,Supernatural;Mystery,Crime",6946
"Horror;Fiction;Thriller;Suspense;Mystery;Thriller,Mystery Thriller;Contemporary;Modern;Literary Fiction;Adult",6947
"Horror;Thriller;Fiction;Suspense;Mystery;Thriller,Mystery Thriller;Mystery,Crime;Adult;Audiobook;Novels",6948
"Horror;Fiction;Thriller;Mystery;Suspense;Science Fiction;Fantasy,Paranormal;Thriller,Mystery Thriller;Fantasy,Supernatural;Audiobook",6949
"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy,Paranormal;Thriller,Mystery Thriller;Science Fiction;Fantasy;Adult",6950
"Horror;Fiction;Thriller;Suspense;Mystery;Fantasy,Supernatural;Fantasy,Paranormal;Fantasy;Thriller,Mystery Thriller;Adult",6951
"Fiction;Horror;Thriller;Suspense;Mystery;Fantasy,Supernatural;Fantasy;Fantasy,Paranormal;Thriller,Mystery Thriller;Audiobook",6952
"Horror;Short Stories;Fiction;Paranormal,Ghosts;Fantasy,Weird Fiction;Anthologies,Collections;Anthologies;Fantasy;Fantasy,Supernatural;European Literature,British Literature",6953
"Biography;Nonfiction;History;Drama;Audiobook;European Literature,British Literature;Biography Memoir;Plays,Theatre;Literature;Historical",6954
"Classics;Poetry;Fiction;Plays;Academic,Read For School;Textbooks;Drama;Academic,School;Literature",6955
"Nonfiction;Criticism,Literary Criticism;Criticism;Literature;Plays;Biography;Reference;History;Classics;Drama",6956
"Nonfiction;Plays,Theatre;Drama;Plays;Art;Classics;Literature;Reference",6957
Mystery;Adult;Suspense;Fiction,6958
"Fiction;Mystery;Thriller;Mystery,Crime;Suspense;Thriller,Legal Thriller;Thriller,Mystery Thriller;Novels;Law;Adult Fiction",6959
"Mystery;Fiction;Mystery,Detective;Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Emergency Services,Police;Anthologies,Collections;Literature,American",6960
"Mystery;Fiction;Mystery,Crime;Thriller;Mystery,Detective;Suspense;Thriller,Mystery Thriller;Emergency Services,Police;Anthologies,Collections;Novels",6961
"Mystery;Fiction;Mystery,Crime;Thriller;Suspense;Thriller,Mystery Thriller;Mystery,Detective;Audiobook;Emergency Services,Police;Womens",6962
"Classics;Fiction;Literature;Short Stories;Plays;Childrens;Young Adult;Literature,English Literature;Novels;Drama",6963
"Mystery;Fiction;Mystery,Crime;Mystery,Cozy Mystery;Romance;Thriller,Mystery Thriller;Contemporary;Thriller;Audiobook;Adult",6964
"Biography;Nonfiction;History;Literature;Criticism,Literary Criticism;Biography Memoir;European Literature,British Literature;Plays,Theatre;Drama;Historical",6965
"Poetry;Classics;Fiction;Literature;Romance;Plays;European Literature,British Literature;Academic,School;Classics,Classic Literature;Literature,17th Century",6966
"Mystery;Fiction;Mystery,Cozy Mystery;Mystery,Crime;Thriller,Mystery Thriller;Romance;Audiobook;Thriller;Adult;Contemporary",6967
"Food and Drink,Cookbooks;Food and Drink,Cooking;Food and Drink,Food;History;Nonfiction;Reference;Food and Drink;Historical;History,Food History",6968
"Poetry;Nonfiction;Criticism,Literary Criticism;Classics;Criticism;Literature;Reference;European Literature,British Literature;Plays;Education",6969
"Mystery;Thriller;Suspense;Fiction;Mystery,Crime;Thriller,Mystery Thriller;Audiobook;Adult;Mystery,Detective;Mystery,Murder Mystery",6970
"Mystery;Thriller;Fiction;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Audiobook;Adult;Mystery,Detective;Adult Fiction",6971
"Mystery;Thriller;Suspense;Fiction;Mystery,Crime;Thriller,Mystery Thriller;Romance,Romantic Suspense;Romance;Adult;Mystery,Murder Mystery",6972
"Language,Writing;Nonfiction;Reference;Art,Crafts;Literature;Literature,American;Writing,Essays;Writing,Books About Books;Art;Autobiography,Memoir",6973
"Language,Writing;Nonfiction;Reference;Art,Crafts;Criticism,Literary Criticism;Literature;Writing,Essays;Criticism;How To;Academic,School",6974
"Fiction;Novels;Literary Fiction;Contemporary;Literature;Literature,American;The United States Of America;American,American Fiction;Family;Classics",6975
Education;Nonfiction;Business;Leadership;Philosophy;Psychology,6976
Classics;Poetry;Fiction;Horror;Short Stories;Mystery;Gothic;Literature;Fantasy;Suspense,6977
"Poetry;Short Stories;Classics;Horror;Literature;Fiction;Suspense;Writing,Essays;Anthologies,Collections;Literature,19th Century",6978
"Fiction;Classics;Short Stories;Literature;Philosophy;European Literature,German Literature;Literary Fiction;Fantasy;Literature,20th Century;Classics,Classic Literature",6979
"Media Tie In,Star Trek;Science Fiction;Fiction;Star Trek,Star Trek The Next Generation;Science Fiction Fantasy;Fantasy;Adventure;Media Tie In;Novels;Media Tie In,Tv",6980
"Culture,Film;Classics;Fiction;Media Tie In;Criticism",6981
"Fiction;Drama;Classics;Literature,American;Culture,Film;Plays;Literature",6982
"Fiction;Classics;European Literature,Scandinavian Literature;Novels;Literature;Literature,19th Century;Nobel Prize;Literary Fiction;Mystery;Psychology",6983
"Fiction;Classics;Literature;Novels;European Literature,Scandinavian Literature;Literature,19th Century;Nobel Prize;Philosophy;Literary Fiction;Roman",6984
"Classics;Fiction;European Literature,Scandinavian Literature;Romance;Literature;Literature,19th Century;Novels;Nobel Prize;Literary Fiction;Historical,Historical Fiction",6985
"Fiction;Classics;Literature;European Literature,Scandinavian Literature;Novels;Nobel Prize;Literature,20th Century;Literary Fiction;Roman;Literature,European Literature",6986
"Fiction;Classics;European Literature,Scandinavian Literature;Literature;Novels;Literature,19th Century;Romance;Nobel Prize;Literary Fiction;Fantasy",6987
"Classics;Fiction;Literature;European Literature,Scandinavian Literature;Novels;Literary Fiction",6988
"Travel;European Literature,Scandinavian Literature;Nonfiction;Classics;Literature;Autobiography,Memoir;Cultural,Russia",6989
"Fiction;Short Stories;Mystery;Anthologies;Thriller,Legal Thriller",6990
"Science;Nonfiction;Science,Physics;Science,Astronomy;History;Science,Popular Science;Reference;Biography;Classics;Science,History Of Science",6991
Art;Horror;Nonfiction,6992
"Horror;Short Stories;Fiction;Fantasy;Anthologies;Thriller;Fantasy,Supernatural;Anthologies,Collections;Fantasy,Paranormal;Horror,Splatterpunk",6993
"Horror;Fantasy;Fiction;Fantasy,Dark Fantasy;Fantasy,Urban Fantasy;Thriller;Science Fiction;Fantasy,Supernatural;Suspense;Science Fiction Fantasy",6994
"Horror;Fantasy;Fiction;Fantasy,Dark Fantasy;Thriller;Science Fiction;Novels;Fantasy,Urban Fantasy;Suspense;Fantasy,Supernatural",6995
"Fantasy;Young Adult;Fiction;Horror;Adventure;Fantasy,Magic;Young Adult,Young Adult Fantasy;Young Adult,Teen;Science Fiction Fantasy;Audiobook",6996
"Fantasy;Horror;Fiction;Science Fiction;Science Fiction Fantasy;Speculative Fiction;Fantasy,Paranormal;Fantasy,Urban Fantasy;Fantasy,Dark Fantasy;Adventure",6997
"Horror;Fantasy;Fiction;LGBT;Fantasy,Dark Fantasy;Mystery;Fantasy,Supernatural;LGBT,Gay;Science Fiction Fantasy;Anthologies,Collections",6998
"Horror;Short Stories;Fiction;Fantasy;Thriller;Anthologies,Collections;Anthologies;Fantasy,Supernatural;Speculative Fiction;Dark",6999
"Poetry;Cultural,France;Nonfiction;Classics;Race;European Literature,French Literature;Cultural,Africa;Literature;Academic,School;Literature,Post Colonial",7000
"Classics;Fiction;Literature;Literature,19th Century;Historical,Victorian;European Literature,British Literature;Novels;Historical,Historical Fiction;Romance;Classics,Classic Literature",7001
"Horror;Fiction;Short Stories;Audiobook;Thriller;Fantasy;Suspense;Anthologies;Mystery;Fantasy,Supernatural",7002
"Horror;Fiction;Audiobook;Short Stories;Humor;Animals;Mystery;Novella;Animals,Cats;Humor,Comedy",7003
"Horror;Fiction;Thriller;Suspense;Audiobook;Mystery;Literature,American;Drama;Novels;Thriller,Mystery Thriller",7004
"Horror;Fiction;Fantasy;Shapeshifters,Werewolves;Thriller;Fantasy,Paranormal;Fantasy,Supernatural;Short Stories;Mystery;Sequential Art,Graphic Novels",7005
"Fiction;Thriller;Mystery;Suspense;Spy Thriller,Espionage;Action;War,Military Fiction;Adventure;Thriller,Mystery Thriller;Thriller,Spy Thriller",7006
"Fantasy;Short Stories;Fiction;Anthologies;Science Fiction;Science Fiction Fantasy;Anthologies,Collections;Fantasy,Epic Fantasy;Fantasy,Dragons;Speculative Fiction",7007
"Nonfiction;Horror;Biography;Language,Writing;Reference;Anthologies,Collections;Autobiography,Memoir;Thriller",7008
"Horror;Fiction;Thriller;Suspense;Adult;Mystery;Audiobook;Thriller,Mystery Thriller;Novels;Fantasy",7009
"Sports,Sports;Sports,Baseball;Nonfiction;History;Audiobook;Autobiography,Memoir;Adult;Biography;Biography Memoir;Humor",7010
"Horror;Fiction;Thriller;Mystery,Crime;Novels;Suspense;Short Stories;Audiobook;Literature,American;Adult",7011
