Author,author_id
Ivan Turgenev/George Reavy/Jane Costlow,3289
Warren Murphy/Richard Sapir/James Mullaney,3290
Robert Munsch/Michael Martchenko/Saoussan Askar,3291
Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,3292
Patrick Lencioni,3293
George Lakoff,3294
Stephen King/Marta I. Guastavino,3295
Gary A. Braunbeck/Deena Warner,3296
Dante Alighieri/Dorothy L. Sayers,3297
Harvey P. Mandel/Sander I. Marcus/Loral Dean,3298
Dante Alighieri/Allen Mandelbaum/Barry Moser/Gabriel Marruzzo/Laury Magnus,3299
Dante Alighieri/Robert M. Durling,3300
Dante Alighieri,3301
Dante Alighieri/Allen Mandelbaum/Laury Magnus/Anthony Oldcorn/Daniel Feldman/Barry Moser,3302
Samuel Taylor Coleridge/Stanley Appelbaum,3303
Unknown/Burton Raffel,3304
Unknown/Howell D. Chickering,3305
Robert Nye,3306
Helen Vendler,3307
Seamus Heaney,3308
David   Ward/Parveen Adams/Seamus Heaney/Ivan Gaskell,3309
Seamus Heaney/Margarita Ardanaz,3310
Homer/Robert Fitzgerald/Seamus Heaney,3311
John Milton/Scott Elledge,3312
David Day,3313
David Gemmell,3314
Astrid Lindgren/Florence Lamborn/Louis S. Glanzman,3315
Astrid Lindgren/Gerry Bothmer,3316
Astrid Lindgren/Florence Lamborn/Nancy Seligsohn,3317
Astrid Lindgren/Ilon Wikland/Florence Lamborn,3318
Astrid Lindgren/Ilon Wikland/Jill M. Morgan,3319
Astrid Lindgren/Patricia Crampton,3320
Astrid Lindgren/Blanca Ríos/Richard Kennedy,3321
Astrid Lindgren/Harald Wiberg,3322
Astrid Lindgren/Robin Preiss Glasser,3323
Beatrix Potter,3324
Linda Lear,3325
Chris Tait/Robert Louis Stevenson/Lucy Corvino/Arthur Pober,3326
Anonymous/N.K. Sandars,3327
Anonymous/Maureen Kovacs,3328
Jeffrey H. Tigay,3329
Alexander Heidel,3330
Nathaniel Hawthorne/Eugene Hudson Long/Seymour L. Gross/Richard C. Beatty/Sculley Bradley/Richmond Croom Beatty,3331
Mark Twain/Scott McKowen/Arthur Pober,3332
Mark Twain/Peter Coveney,3333
Mark Twain/Richard P. Wasowski,3334
Mark Twain/Michael J. Kiskis,3335
Voltaire/Robert M. Adams,3336
Voltaire/Roger Pearson,3337
James K. Lowers/CliffsNotes/Voltaire,3338
Voltaire/Peter Constantine/Diane Johnson,3339
Voltaire/David Wootton,3340
Voltaire/Theodore Besterman,3341
Aurelio Voltaire,3342
Oscar Wilde/Andrew Elfenbein,3343
Merlin Holland,3344
Oscar Wilde/Isobel Murray,3345
Joseph Pearce,3346
Edward Gibbon/Daniel J. Boorstin/Giovanni Battista Piranesi/Hans-Friedrich Mueller,3347
Edward Gibbon/Daniel J. Boorstin/Hans-Friedrich Mueller/Giovanni Battista Piranesi,3348
Edward Gibbon/Hugh Trevor-Roper,3349
Edward Gibbon,3350
Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,3351
Jennings Michael Burch,3352
Jennifer Chiaverini,3353
Sharon Creech,3354
Debbie Dadey/Marcia Thornton Jones,3355
Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3356
Dyan Sheldon,3357
Sheri Lynch,3358
Ngawang Pelzang/Padmakara Translation Group/Patrul Rinpoche/Alak Zenkar,3359
Meg Cabot,3360
Julie Kenner,3361
Caroline B. Cooney,3362
Ned Vizzini,3363
Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,3364
Elizabeth Gilbert,3365
Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,3366
Irvin D. Yalom,3367
Arthur Schopenhauer/R.J. Hollingdale,3368
Arthur Schopenhauer/Konstantin Kolenda,3369
Christopher Janaway,3370
Simone de Beauvoir/Leonard M. Friedman,3371
Simone de Beauvoir,3372
David James Duncan,3373
Maurice Sendak,3374
Marcella Hazan/Karin Kretschmann,3375
Luigi Barzini/Joan Emerson,3376
Luigi  Barzini/L.P. De Castelvecchio,3377
Mina Loy/Roger L. Conover,3378
Janet Flanner/Irving Drutman,3379
Peter Straub,3380
Stephen King/Peter Straub/Bernard Cohen,3381
James   McBride,3382
Victoria Finlay,3383
Vincent van Gogh/Metropolitan Museum of Art/William Lach,3384
Alan Dean Foster,3385
Ann Beattie,3386
Denise Dersin,3387
Richard Stapleford/Time-Life Books,3388
Robin Chapman Stacey,3389
Ellen Anker/Denise Dersin,3390
Lorrie Moore,3391
Tom Clancy,3392
Tom Clancy/Enric Tremps,3393
Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3394
Steve Perry/Tom Clancy/Steve Pieczenik,3395
Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3396
Tom Clancy/Chuck Horner,3397
Jerome Preisler/Tom Clancy/Martin Greenberg,3398
Tom Clancy/Leon A. Edney,3399
John Helfers/Russell Davis/Tom Clancy/Steve Pieczenik,3400
Diane Duane/Tom Clancy/Steve Pieczenik,3401
Jeff Rovin/Tom Clancy/Steve Pieczenik,3402
Randy Leffingwell,3403
Randy Leffingwell/David Newhardt,3404
Matt Christopher/Harvey Kidder,3405
W. Frederick Zimmerman/Chris Pratley,3406
Robert Greene/Birgit Brandau/Hartmut Schickert,3407
Richard Powers,3408
David R. Hawkins,3409
William Manchester,3410
John C. Maxwell/Les Parrott III,3411
John C. Maxwell,3412
Elaine Cunningham,3413
Mark  Hunter/Ian Lemke,3414
FASA Corporation/Ian Lemke/Louis J. Prosperi,3415
Heidi Murkoff/Arlene Eisenberg,3416
Angela Knight,3417
Angela Knight/Diane Whiteside,3418
Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3419
Heidi Betts,3420
Delia Sherman/Cortney Skinner/Ellen Kushner,3421
Delia Sherman/Theodora Goss/K. Tempest Bradford/Karen Jordan Allen/Rachel Pollack/Veronica Schanoes/Mikal Trimm/Colin Greenland/Vandana Singh/Matthew Cheney/Léa Silhol/Adrián Ferrero/Holly Phillips/Catherynne M. Valente/Christopher Barzak/Leslie What/Anna Tambour/Joy Marchand/Jon Singer/Csilla Kleinheincz/Michael J. DeLuca,3422
Ellen Kushner/Delia Sherman,3423
Jerome Kagan,3424
Micol Ostow,3425
Anne McCaffrey/Elizabeth Ann Scarborough,3426
Anne McCaffrey/Todd McCaffrey,3427
Jude Watson,3428
John Banville/John      Lee,3429
Joan Goldstein/Manuela Soares,3430
Manuela Soares/Judy Grahn/Nisa Donnelly,3431
Tara McCarthy/Drew Hires/Jaime Lucero/Vincent Ceci,3432
Tara MacCarthy/Drew Hires,3433
McDougal Littell/Douglas W. Carnine,3434
Grif Stockley,3435
Blaine M. Yorgason/Brenton G. Yorgason,3436
James Scott Bell,3437
John Keats/Jeffrey N. Cox,3438
Brian Herbert/Kevin J. Anderson,3439
Gary Russell/Peter Anghelides/J. Shaun Lyon/Jon de Burgh Miller/Eddie Robson/Todd Green/Andy Russell/Andrew Collins/Kathryn Sullivan/Iain McLaughlin/Mark Michalowski/Joseph Lidster/Trevor Baxendale/Colin Brake/Claire Bartlett/Sarah Groenewegen/Trey Korte/Andy Frankham-Allen,3440
Max Allan Collins,3441
Steve Augarde,3442
George Plimpton,3443
Brian J. Robb,3444
Gardner Dozois/George R.R. Martin/Daniel Abraham,3445
Robert Louis Stevenson/Barry Menikoff,3446
Robert Louis Stevenson/Charles Neider,3447
Robert Louis Stevenson/Tasha Tudor,3448
Joan Aiken/Quentin Blake,3449
Russell Hoban/Quentin Blake,3450
P.D. James/Neville Teller/Robin Ellis/Sian Phillips/Hugh Grant,3451
Mark O'Shea/Tim Halliday/Jonathan Metcalf,3452
Ansel Adams/Robert Hardy Baker,3453
Emma Barker/Nick Webb/Kim W. Woods,3454
Charles A. Coulombe,3455
Stanley Bing,3456
Robert D. Richardson Jr.,3457
Carl Senna/CliffsNotes/Richard Wright,3458
Abraham Lincoln/Bob Blaisdell,3459
Abraham Lincoln/Don E. Fehrenbacher,3460
Abraham Lincoln/Gore Vidal,3461
Kathryn  Hughes,3462
George Eliot/A.S. Byatt,3463
George Eliot/Thomas A. Noble,3464
Terry Jones/Alan Ereira,3465
Terry Jones/Michael Foreman,3466
Chris Adrian/Nick Flynn/Francine Prose/Josip Novakovich/Moonshine,3467
Nick Flynn/Shirley McPhillips/Philippa Stratton,3468
Robert M. Sapolsky,3469
Henry James/Leon Edel/Mark Wilson,3470
Larry J. Stephens,3471
Erving Goffman,3472
Anonymous,3473
Debbie Raleigh/Alexandra Ivy,3474
Aesop/Ann McGovern,3475
Stephen R. Swinburne/Jim Brandenburg,3476
Don DeLillo/Thomas DePietro,3477
Richard Curtis,3478
William Murray,3479
Matt Christopher,3480
Steve Perry,3481
Steve Perry/Michael Reaves,3482
Michael Jecks,3483
Don Macmillan/Wayne G. Broehl Jr.,3484
Rosalind M. Greenberg,3485
Martin H. Greenberg/Brittiany A. Koren/Brian Stableford/Mickey Zucker Reichert/Fiona Patton/Jim C. Hines/Esther M. Friesner/Donald J. Bingle/Alan Dean Foster/Devon Monk/Phaedra M. Weldon/Christina F. York/Jana Paniccia/Josepha Sherman/Susan Sizemore/Michael Jasper/Janny Wurts/Lisanne Norman,3486
Martin H. Greenberg/Daniel Stashower,3487
Martin H. Greenberg/Jack Nimersheim/Jane Yolen/Jack C. Haldeman II/Harry Turtledove/Laura Resnick/Mike Resnick/Karen Haber/Jane Lindskold/Lawrence Schimel/Barry N. Malzberg/Tanya Huff/Michelle Sagara West/Mark Aronson/Stefan R. Dziemianowicz/Jennifer Roberson/Kristine Kathryn Rusch/Elizabeth Ann Scarborough/Barbara Delaplace/Barb Jernigan/Blake Cahoon,3488
John Helfers/Esther M. Friesner/Nina Kiriki Hoffman/Bruce Holland Rogers/Peter Crowther/R. Davis/Charles de Lint/Elizabeth Ann Scarborough/Michelle Sagara West/Nancy Springer/Dean Wesley Smith/Kristine Kathryn Rusch/Josepha Sherman/Jane Lindskold/Genevieve Gorman/Kristin Schwengel/Jean-François Podevin/Zane Stillings/Carol Rondou,3489
Jean Rabe/Martin H. Greenberg/Stephen Leigh/Gene DeWeese/Joe Masdon/Donald J. Bingle/Skip Williams/Penny Williams/Pierce Askegren/Nancy Virginia Varian/Wes Nicholson/John Helfers/Chris Pierson/Harry Turtledove/Kevin J. Anderson/Robert E. Vardeman/Jackie Cassada/James M. Ward/Jon L. Breen/Linda P. Baker,3490
Harold Bloom,3491
Dennis Adler/R.L. Wilson,3492
R. McL. Wilson,3493
Arthur Yorinks/Raymond Jafelice,3494
Wayne W. Dyer,3495
Michael S.  Smith/Diane Dorrans Saeks,3496
Michael Marshall Smith,3497
Chris Archer,3498
Irvin D. Yalom/Molyn Leszcz,3499
Kate Elliott,3500
Sherwood Smith,3501
Anne Easter Smith,3502
Robert E. Howard/Gary Gianni/Patrice Louinet,3503
Lynda Madison/Bonnie Timmons/Norm Bendell,3504
Nancy Holyoke/Ali Douglass,3505
Patti Kelley Criswell/Norm Bendell,3506
Mymi Doinet/Benjamin Chaud,3507
Simone de Beauvoir/Bernard Frechtman,3508
Simone de Beauvoir/Patrick O'Brian,3509
Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,3510
Robert Shapard/James Thomas,3511
Elizabeth Silverthorne/Betty McCollum,3512
Thomas Bailey Saunders,3513
Arthur Schopenhauer/Thomas Bailey Saunders,3514
Giuliano Hazan/Marcella Hazan/Dana Gallagher,3515
Marcella Hazan,3516
Paola Nanni-Tate,3517
Mary Anna Evans,3518
Stormie Omartian,3519
Robert Bauval/Adrian Geoffrey Gilbert,3520
Ben Bova,3521
James E. Ingram/Lori Grove,3522
Rick Steves,3523
Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,3524
Adrian McKinty,3525
P.T. Deutermann,3526
Doreen Cronin/Harry Bliss,3527
Brian Michael Bendis/Mark Bagley,3528
Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,3529
Dean Koontz/Leigh Nichols,3530
Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,3531
Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,3532
Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,3533
Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,3534
Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,3535
Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,3536
Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,3537
Russell Roberts/Russ Roberts,3538
John Ayto,3539
Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,3540
Greg Tang/Heather Cahoon,3541
Aesop/Laura Harris/Laura Gibbs,3542
David Axton/Dean Koontz/Paul Michael,3543
Dean Koontz/David Baker,3544
Dean Koontz/Keith Szarabajka,3545
Dean Koontz/Stephen Lang,3546
Dean Koontz/Richard Ferrrone,3547
Robert   Harris/Michael Cumpsty,3548
James Patterson/Andrew Gross/Carolyn McCormick,3549
James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross,3550
James Patterson/Peter J. Fernandez/Denis O'Hare,3551
James Patterson/Roger Rees/Keith David,3552
Joseph Wambaugh,3553
Stephen J. Cannell/Paul Michael/Michael Prichard,3554
Stephen J. Cannell/Scott Brick,3555
Michael Connelly/Dick Hill,3556
Michael Connelly/Len Cariou,3557
Michael Connelly/Buck Schirner,3558
Michael Connelly/Otto Penzler,3559
Robert B. Parker/Joe Mantegna,3560
Robert B. Parker/Burt Reynolds,3561
Joe Haldeman,3562
Joe Haldeman/Connie Willis,3563
Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3564
Constance Ash/Nina Kiriki Hoffman/Patricia A. McKillip/Walter Jon Williams/Debra Doyle/James D. Macdonald/Kara Dalkey/Michael Armstrong/Richard Parks/Sage Walker/Susan Palwick/William F. Wu/Jack McDevitt/Janni Lee Simner/Robert Silverberg,3565
Hidenori Hara/Hitori Nakano,3566
Nelson DeMille/Otto Penzler,3567
Dennis Lehane,3568
James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3569
Donald H. Wolfe,3570
William T. Rasmussen,3571
Mary  Pacios,3572
Karin Slaughter,3573
Karin Slaughter/Peter Robinson/John Connolly/Denise Mina/Mark Billingham,3574
Karin Slaughter/Denise Mina/John Harvey/Kelley Armstrong/John Connolly/Emma Donoghue/Jane Haddam/Laura Lippman/Peter Robinson/Fidelis Morgan/Peter Moore Smith/Lynda La Plante/Jerrilyn Farmer/Lee Child/Mark Billingham,3575
Lee Child/Dick Hill,3576
Lee Child/Hayward Morse/Garrick Hagon,3577
Lee Child,3578
Lee Child/Hayward Morse,3579
Edward Steers Jr.,3580
George Grant,3581
Morag McKendrick Pippin,3582
William Goldman,3583
William Goldman/P. Gethers,3584
William Goldman/Mike Lupica,3585
David Morrell,3586
Bernard Cornwell/Jamie Glover,3587
Bernard Cornwell/Tom Sellwood,3588
Stephen Hunter/Beau Bridges,3589
Stephen Hunter/Philip Bosco,3590
Stephen Hunter/Jay O. Sanders,3591
Stephen Hunter/Will Patten,3592
Reinaldo Arenas,3593
Douglas Preston/Lincoln Child/Scott Brick,3594
Douglas Preston/Lincoln Child,3595
Douglas Preston/Scott Sowers,3596
E.L. Doctorow/Sam Waterston,3597
Erik Larson/Tony Goldwyn,3598
Mark      Stevens/Carol Bloom Stevens,3599
Mario Puzo,3600
Mario Puzo/Peter Bart/Robert Thompson,3601
Max Allan Collins/José Luis García-López/Steve Lieber/Josef Rubinstein/Rob Leigh/Bob Lappan,3602
Max Allan Collins/Steve Lieber/Josef Rubinstein/Rob Leigh/José Luis García-López/Bob Lappan,3603
Max Allan Collins/Mike Flaherty,3604
Max Allan Collins/Terry Beatty,3605
Michael Crichton/Chris Noth/Anthony Heald,3606
John Lange,3607
Eamon Duffy,3608
Rajiv Chandrasekaran,3609
Laurie Garrett/Steven M. Wolinsky,3610
Peter D. Schiff/John Downes,3611
"James Wesley, Rawles",3612
Edward W. Said/إدوارد سعيد,3613
Chris Anderson/Federico Villegas Silva Lezama,3614
Jakob Nielsen/Hoa Loranger,3615
Jakob Nielsen/Marie Tahir,3616
Yvon Chouinard,3617
Richard   Preston/George Henry Jennings,3618
Cecily von Ziegesar,3619
Jess Walter,3620
Charles Seife,3621
Lynnette Khalfani,3622
Nick Cook,3623
Jeff Long,3624
Karen Traviss,3625
Andy McNab,3626
Heather O'Neill,3627
Minfong Ho/Holly Meade,3628
Robert Crais,3629
SparkNotes/Homer,3630
Homer,3631
Diana Palmer,3632
Jane Porter,3633
Christina Dodd,3634
Jerry Spinelli,3635
Albert Demeo/Mary Jane Ross,3636
Lewis Perdue,3637
Rob Thomas/Leah Wilson/Heather Havrilesky/Amy Berner/Lynne Edwards/John  Ramos/Alafair Burke/Chris McCubbin/Lawrence Watt-Evans/Lani Diane Rich/Geoff Klock/Judy Fitzwater/Evelyn Vaughn/Joyce Millman/Amanda Ann Klein/Kristen Kidder/Jesse Hassenger/Gwen Ellery/Misty Hook/Samantha Bornemann,3638
Nicholas Christopher,3639
Monica Drake/Chuck Palahniuk,3640
Chuck Palahniuk/Erik Darling/Arthur Morey/Scott Brick/Lorna Raver/Marc Cashman/Kimberly Farr/Renee Randman,3641
Chuck Palahniuk/Freddy Michalski,3642
Chuck Palahniuk/Javier Calvo,3643
William Gibson/Bruce Sterling/Jonathan Davis/Dennis Holland/Kevin Pariseau/Victor Bevine/Jay Snyder/Brian Nishil/L.J. Ganser/Oliver Wyman/Eric Michael Summerer/Marc Vietor,3644
Eileen Gunn/Howard Waldrop/William Gibson,3645
Dani Cavallaro,3646
Neil Gaiman/Chris Bachalo/Mark Buckingham/Mark Pennington/Claire Danes,3647
Grant Morrison/Frank Quitely,3648
Grant Morrison/Steve Yeowell/Jill Thompson/Dennis Cramer/Peter Milligan,3649
Grant Morrison/Jon J. Muth,3650
Grant Morrison/Duncan Fegredo,3651
Grant Morrison/Ryan Sook/Mick Gray/Frazer Irving/J.H. Williams III/Simone Bianchi/Cameron Stewart,3652
Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,3653
Grant Morrison/Chris Weston/Gary Erskine,3654
Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,3655
Grant Morrison/Howard Porter/John Dell,3656
Grant Morrison/Klaus Janson,3657
Grant Morrison/Marc Silvestri/Chris Bachalo/John Paul Leon/Frank Quitely/Leinil Francis Yu/Igor Kordey/Ethan Van Sciver/Keron Grant/Tom Derenick/Phil Jimenez,3658
Robert  Mayer/Grant Morrison,3659
Grant Morrison/Philip Bond/D'Israeli/Daniel Vozzo,3660
Grant Morrison/Dave McKean,3661
Grant Morrison/Frank Quitely/Rafael De la Iglesia,3662
Grant Morrison/Richard Case/Mike Dringenberg/Mark McKenna/Jamie Hewlett/Steve Yeowell/Rian Hughes,3663
Grant Morrison/Marc Silvestri,3664
Grant Morrison/Philip Bond/Warren Pleece/Sean Phillips/Jay Stephens/Frank Quitely/Steve Yeowell,3665
Grant Morrison/Phil Jimenez/John Stokes/Tommy Lee Edwards/Paul Johnson/Steve Yeowell/Dick Giordano/Mark Buckingham/Mark Pennington,3666
Grant Morrison/Phil Jimenez/John Stokes,3667
Grant Morrison/Chris Weston/Ivan Reis,3668
Ivan T. Sanderson/David Hatcher Childress,3669
Warren Ellis/Darick Robertson,3670
Warren Ellis/Darick Robertson/Rodney Ramos,3671
Warren Ellis/Darick Robertson/Rodney Ramos/Patrick Stewart,3672
Warren Ellis/Darick Robertson/Rodney Ramos/Keith Akin,3673
Warren Ellis/Darick Robertson/Rodney Ramos/Darren Aronofsky,3674
Dave Eggers/Kevin Shay/Lee Epstein/Suzanne Kleid/McSweeney's Publishing,3675
Albert Einstein/Brian Greene,3676
Preston Peet,3677
Russ Kick,3678
Charles Darwin/Philip Appleman,3679
Albert Jack/Ann Page,3680
Charles Darwin/Julian Huxley,3681
Charles Darwin,3682
Elaine Pagels,3683
Jean-Jacques Rousseau,3684
Donald Kagan,3685
Hannah Arendt,3686
Julian Jaynes,3687
Casey Loe/Laura Parkinson,3688
Barrington Moore Jr./James C. Scott/Edward Friedman,3689
Carl Zimmer,3690
Daron Acemoğlu/James A. Robinson,3691
Yosef A.A. Ben-Jochannan,3692
Aldon D. Morris,3693
F.F. Bruce/Philip W. Comfort/Carl F.H. Henry/J.I. Packer,3694
Don  Lee,3695
Colin McGinn,3696
Michael Baur/Steven Baur/James S. Spiegel,3697
Steve Turner,3698
Joe Meno,3699
Neil deGrasse Tyson/Stephen Tyson,3700
Neil deGrasse Tyson,3701
Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,3702
Yu Aida/Hiroshi Aida,3703
Ed Dorn,3704
Antony Johnston/Christopher Mitten,3705
Jennifer Hendricks/Gordon Hendricks,3706
Watchman Nee,3707
Robert Ferrigno,3708
Philip K. Dick/James Tiptree Jr.,3709
Philip K. Dick/David Alabort/Manuel Espín,3710
Ali Vali,3711
Jean Baudrillard/James Benedict,3712
Jean Baudrillard/Chris     Turner,3713
Chris Horrocks/Zoran Jevtić,3714
Jean-Paul Sartre/James  Wood/Robert Baldick,3715
T.Z. Lavine,3716
Plato/G.M.A. Grube/John M. Cooper,3717
Jane Robins,3718
Jane Green,3719
Albert Ellis,3720
David Ellis,3721
Shannon Drake,3722
Brenda Novak,3723
Ann  O'Leary,3724
Deborah Woodworth,3725
Rumiko Takahashi,3726
Joseph O'Connor/Diethard Herles/Pauline McLynn/Gerard Stembridge/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Tom Humphries/Donal O'Kelly,3727
Marian Keyes/Roxane Azimi,3728
Wendy Markham,3729
Ai Morinaga,3730
Stephen R. Donaldson,3731
Yasuhiro Kano,3732
Molly C. Lee/Angela J. Linn/Chase Hensel/James H. Barker,3733
Candace Schuler,3734
Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins,3735
Franz Kafka/Willa Muir/Edwin Muir/Klaus Mann/E.L. Doctorow,3736
Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici,3737
Gilles Deleuze/Félix Guattari/Franz Kafka,3738
Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,3739
Jacob Grimm/Wilhelm Grimm,3740
Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,3741
Kaoru Mori/森 薫,3742
Jo Clayton/Kevin Andrew Murphy,3743
Jo Clayton,3744
Jo Clayton/Jo Clayton,3745
Lidia Matticchio Bastianich/David Nussbaum/Christopher Hirsheimer,3746
Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer,3747
Lidia Matticchio Bastianich/Jay Jacobs,3748
Federico García Lorca/W.S. Merwin/Langston Hughes,3749
Federico García Lorca/Christopher Maurer,3750
Alister E. McGrath,3751
Richard E. Neustadt,3752
Patrick McGrath,3753
Michael D. Oates/Larbi Oukada,3754
Hanif Kureishi,3755
Roland Barthes/Stephen Heath,3756
Roland Barthes/Richard Howard,3757
Roland Barthes/Matthew    Ward/Richard Howard,3758
Roland Barthes/Richard Miller,3759
Umberto Eco/Jean-Noël Schifano,3760
Manuel Rivas,3761
Jeremy Rifkin/Ralph Fowler,3762
Pablo Neruda/William O'Daly,3763
Margery Facklam/Sylvia Long/Liliana Valenzuela,3764
Caroline Sharp/Elizabeth Gilbert,3765
David Levithan,3766
David Levithan/Patricia McCormick/Matthue Roth/Kevin Waltman/Samantha Schutz/Coe Booth/Eddie de Oliveira/Tanuja Desai Hidier/Kevin Brooks/Chris Wooding/Markus Zusak/Brian James/Kristen Kemp/Eireann Corrigan/Christopher Krovatin/Billy Merrell,3767
Sean Stewart,3768
Bryan Magee/Myles Burnyeat/Martha C. Nussbaum/Anthony Kenny/Bernard Williams/Anthony Quinton/Michael  Ayres/John Passmore/Geoffrey Warnock/Peter Singer/Frederick Charles Copleston/J. P. Stern/Hubert L. Dreyfus/Sidney Morgenbesser/A.J. Ayer/John Rogers Searle,3769
Bryan Magee/Isaiah Berlin/Charles Taylor/Herbert Marcuse/William Barrett/Anthony Quinton/A.J. Ayer/Bernard Williams/R. M. Hare/Willard Van Orman Quine/John Rogers Searle/Noam Chomsky/Hilary Putnam/Ronald Dworkin/Iris Murdoch/Ernest Gellner,3770
Bryan Magee,3771
Lynn Keller/Lynn Keller,3772
Ross Garnaut,3773
James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3774
James Joyce/Robert Scholes/A. Walton Litz,3775
James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3776
Adam  Sexton/G. Tubach,3777
Pierdomenico Baccalario/Iacopo Bruno/Laura Zuccotti/Leah D. Janeczko/Beth Dunfey,3778
Michael Korda,3779
Josiah Bunting/Arthur M. Schlesinger Jr.,3780
Weldon Thornton,3781
Ernle Bradford,3782
Bruce Arnold,3783
Tony Hawks,3784
Chris Kubica/Chris Kubica,3785
Karen Katz,3786
Kate Klise/M. Sarah Klise,3787
Pimsleur Language Programs,3788
Alain de Botton,3789
Elizabeth A. Lynn,3790
Anna Deavere Smith,3791
Jessica Porter/Michio Kushi,3792
Sandra Cisneros/Elena Poniatowska,3793
Jack Kerouac/Ann  Douglas,3794
Katharine McMahon,3795
Hiromu Arakawa/Akira Watanabe/Eric Searleman,3796
Eric Chaisson/Steve McMillan,3797
Stephen P. Maran,3798
Dinah L. Moché,3799
Philip Plait,3800
Richard Buxton,3801
Edith Hamilton,3802
Edith Hamilton/Steele Savage,3803
Alex Ross/Geoff Spear/Chip Kidd,3804
John Lindow,3805
William F. Russell,3806
Peter M. Robinson,3807
Hannah Hurnard,3808
Jon   Stewart/Scott C. Jacobson,3809
William J. Bennett/Michael Hague,3810
Walter Dean Myers,3811
Todd Davis/Marc Frey,3812
Roger Ebert/David Bordwell,3813
Roger Ebert/Ray Ebert,3814
Roger Ebert/Daniel Curley/Jack Lane,3815
Al Franken,3816
Jacob Weisberg/Al Franken,3817
Al Franken/Melody Beattie/Stuart Smalley,3818
Wayne G. Hammond/Christina Scull/J.R.R. Tolkien,3819
Christina Scull/Wayne G. Hammond,3820
J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3821
