Author,author_id
Jude Watson,4646
John      Lee,4647
Joan Goldstein,4648
Manuela Soares,4649
Judy Grahn,4650
Nisa Donnelly,4651
Tara McCarthy,4652
Drew Hires,4653
Jaime Lucero,4654
Vincent Ceci,4655
McDougal Littell,4656
Douglas W. Carnine,4657
Grif Stockley,4658
Blaine M. Yorgason,4659
Brenton G. Yorgason,4660
James Scott Bell,4661
John Keats,4662
Jeffrey N. Cox,4663
Peter Anghelides,4664
J. Shaun Lyon,4665
Jon de Burgh Miller,4666
Eddie Robson,4667
Todd Green,4668
Andy Russell,4669
Andrew Collins,4670
Kathryn Sullivan,4671
Iain McLaughlin,4672
Mark Michalowski,4673
Joseph Lidster,4674
Trevor Baxendale,4675
Colin Brake,4676
Claire Bartlett,4677
Sarah Groenewegen,4678
Trey Korte,4679
Andy Frankham-Allen,4680
Steve Augarde,4681
Brian J. Robb,4682
Gardner Dozois,4683
Barry Menikoff,4684
Tasha Tudor,4685
Joan Aiken,4686
Russell Hoban,4687
Neville Teller,4688
Robin Ellis,4689
Sian Phillips,4690
Hugh Grant,4691
Mark O'Shea,4692
Tim Halliday,4693
Jonathan Metcalf,4694
Ansel Adams,4695
Robert Hardy Baker,4696
Emma Barker,4697
Nick Webb,4698
Kim W. Woods,4699
Charles A. Coulombe,4700
Stanley Bing,4701
Robert D. Richardson Jr.,4702
Carl Senna,4703
Bob Blaisdell,4704
Don E. Fehrenbacher,4705
Kathryn  Hughes,4706
Thomas A. Noble,4707
Alan Ereira,4708
Chris Adrian,4709
Josip Novakovich,4710
Moonshine,4711
Shirley McPhillips,4712
Philippa Stratton,4713
Robert M. Sapolsky,4714
Leon Edel,4715
Mark Wilson,4716
Larry J. Stephens,4717
Erving Goffman,4718
Alexandra Ivy,4719
Aesop,4720
Ann McGovern,4721
Stephen R. Swinburne,4722
Jim Brandenburg,4723
Thomas DePietro,4724
Richard Curtis,4725
William Murray,4726
Michael Reaves,4727
Michael Jecks,4728
Don Macmillan,4729
Wayne G. Broehl Jr.,4730
Rosalind M. Greenberg,4731
Martin H. Greenberg,4732
Brittiany A. Koren,4733
Brian Stableford,4734
Jim C. Hines,4735
Donald J. Bingle,4736
Devon Monk,4737
Phaedra M. Weldon,4738
Christina F. York,4739
Jana Paniccia,4740
Susan Sizemore,4741
Michael Jasper,4742
Janny Wurts,4743
Lisanne Norman,4744
Jack Nimersheim,4745
Jack C. Haldeman II,4746
Harry Turtledove,4747
Laura Resnick,4748
Karen Haber,4749
Jane Lindskold,4750
Barry N. Malzberg,4751
Mark Aronson,4752
Stefan R. Dziemianowicz,4753
Kristine Kathryn Rusch,4754
Barbara Delaplace,4755
Barb Jernigan,4756
Blake Cahoon,4757
Nina Kiriki Hoffman,4758
Bruce Holland Rogers,4759
Peter Crowther,4760
R. Davis,4761
Nancy Springer,4762
Dean Wesley Smith,4763
Genevieve Gorman,4764
Jean-François Podevin,4765
Zane Stillings,4766
Carol Rondou,4767
Stephen Leigh,4768
Gene DeWeese,4769
Joe Masdon,4770
Skip Williams,4771
Penny Williams,4772
Pierce Askegren,4773
Nancy Virginia Varian,4774
Wes Nicholson,4775
Robert E. Vardeman,4776
Jackie Cassada,4777
James M. Ward,4778
Jon L. Breen,4779
Linda P. Baker,4780
Dennis Adler,4781
R.L. Wilson,4782
R. McL. Wilson,4783
Arthur Yorinks,4784
Raymond Jafelice,4785
Wayne W. Dyer,4786
Michael S.  Smith,4787
Diane Dorrans Saeks,4788
Michael Marshall Smith,4789
Chris Archer,4790
Molyn Leszcz,4791
Sherwood Smith,4792
Anne Easter Smith,4793
Robert E. Howard,4794
Gary Gianni,4795
Patrice Louinet,4796
Lynda Madison,4797
Norm Bendell,4798
Nancy Holyoke,4799
Ali Douglass,4800
Patti Kelley Criswell,4801
Mymi Doinet,4802
Benjamin Chaud,4803
Bernard Frechtman,4804
Nelson Algren,4805
Sylvie Le Bon de Beauvoir,4806
Vanessa Kling,4807
Robert Shapard,4808
James Thomas,4809
Elizabeth Silverthorne,4810
Betty McCollum,4811
Thomas Bailey Saunders,4812
Giuliano Hazan,4813
Dana Gallagher,4814
Paola Nanni-Tate,4815
Mary Anna Evans,4816
Robert Bauval,4817
Adrian Geoffrey Gilbert,4818
Ben Bova,4819
James E. Ingram,4820
Lori Grove,4821
Rick Steves,4822
Brian Michael Bendis,4823
Robert Kirkman,4824
Mike Deodato,4825
Ryan Sook,4826
Stuart Immonen,4827
Frazier Irving,4828
Adrian McKinty,4829
P.T. Deutermann,4830
Harry Bliss,4831
Mark Bagley,4832
Bill Willingham,4833
Esao Andrews,4834
James Jean,4835
Derek Kirk Kim,4836
Tara  McPherson,4837
Jill Thompson,4838
Mark Wheatley,4839
Michael Wm. Kaluta,4840
Brian Bolland,4841
Leigh Nichols,4842
Steve Leialoha,4843
Shawn McManus,4844
Andrew Pepoy,4845
Craig Hamilton,4846
P. Craig Russell,4847
Mike Allred,4848
Lan Medina,4849
Matthew Sturges,4850
Russ Braun,4851
Tony Akins,4852
Eric Shanower,4853
Jae Lee,4854
Chrissie Zullo,4855
David Petersen,4856
Jim Fern,4857
Jimmy Palmiotti,4858
David Hahn,4859
Bryan Talbot,4860
Linda Medley,4861
Russell Roberts,4862
Russ Roberts,4863
John Ayto,4864
Greg Tang,4865
Heather Cahoon,4866
Laura Harris,4867
Laura Gibbs,4868
David Axton,4869
David Baker,4870
Keith Szarabajka,4871
Richard Ferrrone,4872
Michael Cumpsty,4873
Melissa Leo,4874
Jeremy Piven,4875
Peter J. Fernandez,4876
Denis O'Hare,4877
Roger Rees,4878
Keith David,4879
Joseph Wambaugh,4880
Stephen J. Cannell,4881
Michael Connelly,4882
Dick Hill,4883
Len Cariou,4884
Buck Schirner,4885
Joe Mantegna,4886
Burt Reynolds,4887
Joe Haldeman,4888
Connie Willis,4889
William Nabors,4890
Harry Harrison,4891
Damon Knight,4892
Harlan Ellison,4893
Poul Anderson,4894
Mack Reynolds,4895
Alec Effinger,4896
Constance Ash,4897
Walter Jon Williams,4898
Debra Doyle,4899
James D. Macdonald,4900
Kara Dalkey,4901
Michael Armstrong,4902
Richard Parks,4903
Sage Walker,4904
Susan Palwick,4905
William F. Wu,4906
Jack McDevitt,4907
Robert Silverberg,4908
Hidenori Hara,4909
Hitori Nakano,4910
Dennis Lehane,4911
John Biguenet,4912
Thomas H. Cook,4913
Sean Doolittle,4914
Brendan DuBois,4915
David Edgerley Gates,4916
Joe Gores,4917
James Grady,4918
Clark Howard,4919
Joe R. Lansdale,4920
Michael Malone,4921
Annette Meyers,4922
F.X. Toole,4923
Daniel Waterman,4924
Scott Wolven,4925
Fred Melton,4926
Donald H. Wolfe,4927
William T. Rasmussen,4928
Mary  Pacios,4929
Karin Slaughter,4930
John Connolly,4931
Denise Mina,4932
Mark Billingham,4933
John Harvey,4934
Emma Donoghue,4935
Laura Lippman,4936
Fidelis Morgan,4937
Peter Moore Smith,4938
Jerrilyn Farmer,4939
Lee Child,4940
Hayward Morse,4941
Garrick Hagon,4942
Edward Steers Jr.,4943
George Grant,4944
Morag McKendrick Pippin,4945
William Goldman,4946
P. Gethers,4947
Mike Lupica,4948
David Morrell,4949
Bernard Cornwell,4950
Jamie Glover,4951
Tom Sellwood,4952
Stephen Hunter,4953
Beau Bridges,4954
Philip Bosco,4955
Jay O. Sanders,4956
Will Patten,4957
Reinaldo Arenas,4958
Douglas Preston,4959
Lincoln Child,4960
Sam Waterston,4961
Tony Goldwyn,4962
Mark      Stevens,4963
Carol Bloom Stevens,4964
Mario Puzo,4965
Peter Bart,4966
Robert Thompson,4967
Josef Rubinstein,4968
Rob Leigh,4969
Bob Lappan,4970
Mike Flaherty,4971
Terry Beatty,4972
Chris Noth,4973
John Lange,4974
Eamon Duffy,4975
Rajiv Chandrasekaran,4976
Laurie Garrett,4977
Steven M. Wolinsky,4978
Peter D. Schiff,4979
John Downes,4980
"James Wesley, Rawles",4981
إدوارد سعيد,4982
Chris Anderson,4983
Federico Villegas Silva Lezama,4984
Jakob Nielsen,4985
Hoa Loranger,4986
Marie Tahir,4987
Yvon Chouinard,4988
George Henry Jennings,4989
Cecily von Ziegesar,4990
Charles Seife,4991
Lynnette Khalfani,4992
Nick Cook,4993
Jeff Long,4994
Karen Traviss,4995
Andy McNab,4996
Heather O'Neill,4997
Minfong Ho,4998
Holly Meade,4999
Robert Crais,5000
Diana Palmer,5001
Jane Porter,5002
Christina Dodd,5003
Jerry Spinelli,5004
Albert Demeo,5005
Mary Jane Ross,5006
Lewis Perdue,5007
Rob Thomas,5008
Leah Wilson,5009
Heather Havrilesky,5010
Amy Berner,5011
Lynne Edwards,5012
John  Ramos,5013
Alafair Burke,5014
Chris McCubbin,5015
Lawrence Watt-Evans,5016
Lani Diane Rich,5017
Geoff Klock,5018
Judy Fitzwater,5019
Evelyn Vaughn,5020
Joyce Millman,5021
Amanda Ann Klein,5022
Kristen Kidder,5023
Jesse Hassenger,5024
Gwen Ellery,5025
Misty Hook,5026
Samantha Bornemann,5027
Nicholas Christopher,5028
Monica Drake,5029
Erik Darling,5030
Arthur Morey,5031
Lorna Raver,5032
Marc Cashman,5033
Kimberly Farr,5034
Renee Randman,5035
Freddy Michalski,5036
Javier Calvo,5037
Bruce Sterling,5038
Jonathan Davis,5039
Dennis Holland,5040
Kevin Pariseau,5041
Victor Bevine,5042
Jay Snyder,5043
Brian Nishil,5044
Oliver Wyman,5045
Eric Michael Summerer,5046
Marc Vietor,5047
Eileen Gunn,5048
Howard Waldrop,5049
Dani Cavallaro,5050
Mark Pennington,5051
Claire Danes,5052
Grant Morrison,5053
Frank Quitely,5054
Steve Yeowell,5055
Dennis Cramer,5056
Peter Milligan,5057
Jon J. Muth,5058
Duncan Fegredo,5059
Frazer Irving,5060
Simone Bianchi,5061
Cameron Stewart,5062
Richard Case,5063
Doug Braithwaite,5064
Scott Hanna,5065
Carlos Garzon,5066
John Nyberg,5067
Chris Weston,5068
Gary Erskine,5069
Ken Steacy,5070
Stan Woch,5071
Philip Bond,5072
Mark McKenna,5073
John Dell,5074
Klaus Janson,5075
Marc Silvestri,5076
John Paul Leon,5077
Leinil Francis Yu,5078
Igor Kordey,5079
Ethan Van Sciver,5080
Keron Grant,5081
Tom Derenick,5082
Robert  Mayer,5083
D'Israeli,5084
Daniel Vozzo,5085
Rafael De la Iglesia,5086
Mike Dringenberg,5087
Jamie Hewlett,5088
Rian Hughes,5089
Warren Pleece,5090
Sean Phillips,5091
Jay Stephens,5092
Tommy Lee Edwards,5093
Dick Giordano,5094
Ivan Reis,5095
Ivan T. Sanderson,5096
Warren Ellis,5097
Darick Robertson,5098
Rodney Ramos,5099
Patrick Stewart,5100
Keith Akin,5101
Darren Aronofsky,5102
Kevin Shay,5103
Lee Epstein,5104
Suzanne Kleid,5105
Preston Peet,5106
Russ Kick,5107
Charles Darwin,5108
Philip Appleman,5109
Albert Jack,5110
Ann Page,5111
Julian Huxley,5112
Elaine Pagels,5113
Donald Kagan,5114
Julian Jaynes,5115
Casey Loe,5116
Laura Parkinson,5117
Barrington Moore Jr.,5118
James C. Scott,5119
Edward Friedman,5120
Carl Zimmer,5121
Daron Acemoğlu,5122
James A. Robinson,5123
Yosef A.A. Ben-Jochannan,5124
Aldon D. Morris,5125
F.F. Bruce,5126
Philip W. Comfort,5127
Carl F.H. Henry,5128
J.I. Packer,5129
Don  Lee,5130
Colin McGinn,5131
Michael Baur,5132
Steven Baur,5133
James S. Spiegel,5134
Steve Turner,5135
Neil deGrasse Tyson,5136
Stephen Tyson,5137
Joseph Vargo,5138
Christine Filipak,5139
Eric Muss-Barnes,5140
Jalone J. Haessig,5141
Joseph Iorillo,5142
Robert Michaels,5143
Russell Novotny,5144
James Pipik,5145
Yu Aida,5146
Hiroshi Aida,5147
Ed Dorn,5148
Antony Johnston,5149
Christopher Mitten,5150
Jennifer Hendricks,5151
Gordon Hendricks,5152
Watchman Nee,5153
Robert Ferrigno,5154
James Tiptree Jr.,5155
David Alabort,5156
Manuel Espín,5157
Ali Vali,5158
Jean Baudrillard,5159
James Benedict,5160
Chris     Turner,5161
Chris Horrocks,5162
Zoran Jevtić,5163
T.Z. Lavine,5164
Jane Robins,5165
Jane Green,5166
Albert Ellis,5167
David Ellis,5168
Shannon Drake,5169
Brenda Novak,5170
Ann  O'Leary,5171
Deborah Woodworth,5172
Rumiko Takahashi,5173
Joseph O'Connor,5174
Diethard Herles,5175
Pauline McLynn,5176
Gerard Stembridge,5177
Conor McPherson,5178
Gene Kerrigan,5179
Gina Moxley,5180
Anthony Cronin,5181
Owen O'Neill,5182
Hugo Hamilton,5183
Charlie O'Neill,5184
Tom Humphries,5185
Donal O'Kelly,5186
Roxane Azimi,5187
Wendy Markham,5188
Ai Morinaga,5189
Stephen R. Donaldson,5190
Yasuhiro Kano,5191
Molly C. Lee,5192
Angela J. Linn,5193
Chase Hensel,5194
James H. Barker,5195
Candace Schuler,5196
Nahum N. Glatzer,5197
Tania Stern,5198
James Stern,5199
Ernst Kaiser,5200
Eithne Wilkins,5201
Klaus Mann,5202
Gabriel Josipovici,5203
Gilles Deleuze,5204
Félix Guattari,5205
Jacob Grimm,5206
Wilhelm Grimm,5207
Maria Tatar,5208
Paul Hey,5209
Walter Crane,5210
Warwick Goble,5211
Kay Nielsen,5212
Arthur Rackham,5213
Jack D. Zipes,5214
Johnny Gruelle,5215
Kaoru Mori,5216
森 薫,5217
Jo Clayton,5218
Kevin Andrew Murphy,5219
Lidia Matticchio Bastianich,5220
David Nussbaum,5221
Christopher Hirsheimer,5222
Tanya Bastianich Manuali,5223
Jay Jacobs,5224
Federico García Lorca,5225
Langston Hughes,5226
Christopher Maurer,5227
Alister E. McGrath,5228
Richard E. Neustadt,5229
Patrick McGrath,5230
Michael D. Oates,5231
Larbi Oukada,5232
Hanif Kureishi,5233
Roland Barthes,5234
Stephen Heath,5235
Matthew    Ward,5236
Richard Miller,5237
Jean-Noël Schifano,5238
Manuel Rivas,5239
Jeremy Rifkin,5240
Ralph Fowler,5241
William O'Daly,5242
Margery Facklam,5243
Sylvia Long,5244
Liliana Valenzuela,5245
Caroline Sharp,5246
Patricia McCormick,5247
Matthue Roth,5248
Kevin Waltman,5249
Samantha Schutz,5250
Coe Booth,5251
Eddie de Oliveira,5252
Tanuja Desai Hidier,5253
Kevin Brooks,5254
Chris Wooding,5255
Brian James,5256
Kristen Kemp,5257
Eireann Corrigan,5258
Christopher Krovatin,5259
Billy Merrell,5260
Sean Stewart,5261
Bryan Magee,5262
Martha C. Nussbaum,5263
Anthony Quinton,5264
Michael  Ayres,5265
John Passmore,5266
Geoffrey Warnock,5267
Frederick Charles Copleston,5268
J. P. Stern,5269
Hubert L. Dreyfus,5270
Sidney Morgenbesser,5271
A.J. Ayer,5272
John Rogers Searle,5273
Isaiah Berlin,5274
Charles Taylor,5275
Herbert Marcuse,5276
William Barrett,5277
R. M. Hare,5278
Willard Van Orman Quine,5279
Hilary Putnam,5280
Ronald Dworkin,5281
Ernest Gellner,5282
Lynn Keller,5283
Ross Garnaut,5284
Margot Norris,5285
Robert Scholes,5286
A. Walton Litz,5287
Donal Donnelly,5288
Ciaran Hinds,5289
Colm Meaney,5290
Malachy McCourt,5291
Adam  Sexton,5292
G. Tubach,5293
Laura Zuccotti,5294
Beth Dunfey,5295
Michael Korda,5296
Josiah Bunting,5297
Arthur M. Schlesinger Jr.,5298
Weldon Thornton,5299
Ernle Bradford,5300
Bruce Arnold,5301
Chris Kubica,5302
Karen Katz,5303
Kate Klise,5304
M. Sarah Klise,5305
Pimsleur Language Programs,5306
Alain de Botton,5307
Elizabeth A. Lynn,5308
Anna Deavere Smith,5309
Jessica Porter,5310
Michio Kushi,5311
Sandra Cisneros,5312
Elena Poniatowska,5313
Ann  Douglas,5314
Katharine McMahon,5315
Eric Searleman,5316
Eric Chaisson,5317
Steve McMillan,5318
Stephen P. Maran,5319
Dinah L. Moché,5320
Philip Plait,5321
Richard Buxton,5322
Edith Hamilton,5323
Steele Savage,5324
Geoff Spear,5325
Chip Kidd,5326
John Lindow,5327
William F. Russell,5328
Peter M. Robinson,5329
Hannah Hurnard,5330
Scott C. Jacobson,5331
William J. Bennett,5332
Michael Hague,5333
Walter Dean Myers,5334
Todd Davis,5335
Marc Frey,5336
Roger Ebert,5337
David Bordwell,5338
Ray Ebert,5339
Daniel Curley,5340
Jack Lane,5341
Al Franken,5342
Jacob Weisberg,5343
Melody Beattie,5344
Stuart Smalley,5345
Frank R. Stockton,5346
Ludwig Tieck,5347
Richard Garnett,5348
H. Rider Haggard,5349
Andrew Lang,5350
William Hope Hodgson,5351
E.A. Wyke-Smith,5352
David  Lindsay,5353
Clemence Housman,5354
Arthur Machen,5355
A. Merritt,5356
L. Frank Baum,5357
Kenneth Morris,5358
James Branch Cabell,5359
Francis Stevens,5360
E.H. Knatchbull-Hugessen,5361
E. Nesbit,5362
Jane Chance,5363
Alfred Siewers,5364
Rose A. Zimbardo,5365
Neil D. Isaacs,5366
Lisa Carey,5367
David Lewis,5368
Toren Smith,5369
Kaori Inoue,5370
Joe Yamazaki,5371
Izumi Evers,5372
Matt Thorn,5373
Kelly Jones,5374
Colleen Doran,5375
Malcolm Jones III,5376
Steve Parkhouse,5377
Lee Loughridge,5378
Steve Oliff,5379
Sam Kieth,5380
Karen  Berger,5381
William L. Shirer,5382
Gordon A. Craig,5383
John Keegan,5384
Inga Shirer Dean,5385
Emily Giffin,5386
Elaine Barbieri,5387
Constance O'Banyon,5388
Evelyn Rogers,5389
Bobbi Smith,5390
Ann Dunnigan,5391
Rosamund Bartlett,5392
Robert Brustein,5393
Laurence Senelick,5394
Ralph E. Matlaw,5395
David Plante,5396
David G. Hartwell,5397
Clive Barker,5398
John Collier,5399
Shirley Jackson,5400
Robert Aickman,5401
Charlotte Perkins Gilman,5402
Robert Smythe Hichens,5403
Joanna Russ,5404
Dennis Etchison,5405
Ramsey Campbell,5406
Thomas M. Disch,5407
Theodore Sturgeon,5408
Edgar Allan Poe,5409
Michael  Bishop,5410
H.P. Lovecraft,5411
J. Sheridan Le Fanu,5412
Fritz Leiber,5413
Fitz-James O'Brien,5414
Ambrose Bierce,5415
Algernon Blackwood,5416
Gene Wolfe,5417
Walter de la Mare,5418
Robert W. Chambers,5419
Oliver Onions,5420
G. Richard Shell,5421
Thomas  Harris,5422
Yvonne Tasker,5423
Laura Buller,5424
D.K. Publishing,5425
Tom D. Crouch,5426
Paul Glovinsky,5427
Art Spielman,5428
Michael L. Perlis,5429
Carla Jungquist,5430
Michael T. Smith,5431
Peter  Van Houten,5432
Rich McCord,5433
Mary S. Lovell,5434
Javier Cercas,5435
Anne McLean,5436
Albert Speer,5437
Remy Gorga Filho,5438
William Blake,5439
Alicia Suskin Ostriker,5440
G.E. Bentley Jr.,5441
Vincent  Price,5442
Chandler Brossard,5443
Dawn B. Sova,5444
Oliver  Harris,5445
V. Vale,5446
Andrea Juno,5447
Throbbing Gristle,5448
Brion Gysin,5449
Sylvère Lotringer,5450
Murray Smith,5451
Eric Lindor Fall,5452
Alain Defossé,5453
Louann Brizendine,5454
Joaquin Miller,5455
Alan Rosenus,5456
Malcolm Margolin,5457
Phil Town,5458
John Weld,5459
Phil Interlandi,5460
Gabrielle Ann Euvino,5461
Lindsay Mack,5462
Wendy  Mitchell,5463
June Kim,5464
Carolyn Brown,5465
Leonardo da Vinci,5466
H. Anna Suh,5467
Doris Lessing,5468
Margot Theis Raven,5469
Jeannie Brett,5470
Ron Roy,5471
Dennis Nolan,5472
Robert     Smith,5473
Jonathan    Morris,5474
Paul Davies,5475
Megan McDonald,5476
Peter H. Reynolds,5477
Marissa Moss,5478
Rosemary Wells,5479
Kate DiCamillo,5480
Jennifer Frantz,5481
Aleksey Ivanov,5482
Olga Ivanov,5483
Jed Carleton,5484
Shawn Carman,5485
Seth Mason,5486
Robert    Lee,5487
Travis Heerman,5488
Aaron Medwin,5489
Matthew S. Armstrong,5490
D.J. Trindle,5491
Cris Dornaus,5492
Eric Steiger,5493
Phyllis Reynolds Naylor,5494
Jamie Suzanne,5495
Robert Sabuda,5496
Tan Lin,5497
Helen Oxenbury,5498
Hugh Haughton,5499
Roger T. Ames,5500
Anne Stuart,5501
J.V. Jones,5502
Stan Jones,5503
Andrei Codrescu,5504
Laura Rosenthal,5505
Barrett Whitener,5506
James Lincoln Collier,5507
Christopher Collier,5508
David Almond,5509
Victor Hugo,5510
Charles E. Wilbour,5511
James K. Robinson,5512
Monica Kulling,5513
Elizabeth Stuart Phelps,5514
Carol Phillips,5515
Brian Floca,5516
Anne Mazer,5517
Monica Gesue,5518
Joyce White,5519
Bill Brown,5520
Fred Marcellino,5521
Gail Carson Levine,5522
Peter David,5523
George Pérez,5524
Joe Sachs,5525
Nicholas Wright,5526
George Selden,5527
Sylvia Cassedy,5528
David Poyer,5529
Tamara Thorne,5530
Trini Alvarado,5531
Masakazu Katsura,5532
Deirdre English,5533
Marcus Tullius Cicero,5534
Walter Miller,5535
Lisa Jackson,5536
Jon M. Gibson,5537
Anne Macdonald,5538
Tom Hodgkinson,5539
D.B. Wyndham-Lewis,5540
Charles  Lee,5541
Max Beerbohm,5542
Richard Snow,5543
Mark LeVine,5544
Stephen M. Pollan,5545
Terry Gilliam,5546
Ian Christie,5547
Charles McKeown,5548
Graham Chapman,5549
John Cleese,5550
Eric Idle,5551
Michael Palin,5552
Bob McCabe,5553
Roger Wilmut,5554
Herbert Asbury,5555
Shelly Fisher Fishkin,5556
Stacy Keach,5557
Annalee Allen,5558
Western Sonoma County Historical Society,5559
Library Company of Philadelphia,5560
Jacqueline Ann,5561
Sheila Z.,5562
Charles Baudelaire,5563
Louise Varèse,5564
Michael W. Jennings,5565
Rodney Livingstone,5566
Edmund F.N. Jephcott,5567
Howard Eiland,5568
Wallace Fowlie,5569
Andrew Brown,5570
Margaret Drabble,5571
W.H. Auden,5572
Jonathon Mayne,5573
Larousse,5574
Mona Mulhair,5575
Epictetus,5576
Sharon Lebell,5577
William A. Oldfather,5578
Mollie Hunter,5579
Lisa Falkenstern,5580
Nigel Tranter,5581
Roger Lancelyn Green,5582
Alan Langford,5583
Ingri d'Aulaire,5584
Edgar Parin d'Aulaire,5585
Kevin Crossley-Holland,5586
Snorri Sturluson,5587
Jesse L. Byock,5588
Galina Krasskova,5589
Swain Wódening,5590
Barbara Leonie Picard,5591
Rosamund Fowler,5592
Rosalind Miles,5593
Tristan Taormino,5594
Emily Jenkins,5595
Paul O. Zelinsky,5596
Andrew Delbanco,5597
Jane Leslie Conly,5598
Leonard B. Lubin,5599
August Wilson,5600
William Rodney Allen,5601
Scott Westerfeld,5602
Diana Bryan,5603
Lloyd Alexander,5604
Michael O. Tunnell,5605
Michel Courtois-Fourcy,5606
محمدعلی مهمان‌نوازان,5607
Mark Z. Danielewski,5608
Silas House,5609
John Hodgman,5610
Bill Watterson,5611
Richard Paul Russo,5612
Harry Crews,5613
William Sleator,5614
Lawrence Di Fiori,5615
Steven Kellogg,5616
Lillian Hoban,5617
John Kennedy Toole,5618
Elaine Clayton,5619
David Cote,5620
Stephen Schwartz,5621
Joan Marcus,5622
Winnie Holzman,5623
Victoria Alexander,5624
Errol Flynn,5625
Jill Bennett,5626
Michael Hanlon,5627
Howard Vincent Hong,5628
Edna Hatlestad Hong,5629
Alastair Hannay,5630
Victor Eremita,5631
Annette Lavers,5632
Susan Sontag,5633
Anthony Grafton,5634
Girolamo Cardano,5635
Jean Stoner,5636
Simon Winchester,5637
Thomas Cahill,5638
Darina Allen,5639
Regina Sexton,5640
James Graham Leyburn,5641
Ashley Shannon,5642
Juliette Aristides,5643
Juliette De Bairacli Levy,5644
Heather  Wood,5645
Juliette Benzoni,5646
Francisco Rodriguez de Lecea,5647
John Speirs,5648
Jamie Smith,5649
Betty MacDonald,5650
Alexandra Boiger,5651
Hilary Knight,5652
David Brin,5653
Jay McInerney,5654
Colum McCann,5655
Sylvie Durastanti,5656
Jonathan Kozol,5657
Dan Savage,5658
Kelley Jones,5659
George Pratt,5660
Gary Amaro,5661
David Giordano,5662
Tony Harris,5663
Vince Locke,5664
Shea Anton Pensa,5665
Alec Stevens,5666
John Watkiss,5667
Duncan Eagleson,5668
Kent Williams,5669
J. Anthony Lukas,5670
Molly Bang,5671
William Cronon,5672
Sandra Balzo,5673
James J. Gibson,5674
Mark Manning,5675
Arthur Nersesian,5676
Alexandra Robbins,5677
Martha Grimes,5678
Craig Thompson,5679
Kenzaburō Ōe,5680
John Nathan,5681
Shūsaku Endō,5682
William Johnston,5683
Van C. Gessel,5684
Francis Mathy,5685
Hiroki Endo,5686
Natalie Babbitt,5687
J. Sibree,5688
C.J. Friedrich,5689
Charles Hegel,5690
Robert S. Hartman,5691
Leo Rauch,5692
Kurt Reiter,5693
James Krüss,5694
Laurence Yep,5695
Kam Mak,5696
Ann Tashi Slater,5697
David Wiesner,5698
Isadore Seltzer,5699
Andrew James McLean,5700
Gary W. Eldred,5701
Reza Aslan,5702
George MacDonald Fraser,5703
John Ringo,5704
Richard B. Lee,5705
Kei Ohishi,5706
Joe Swift,5707
Anthony E. Wolf,5708
Steven C. Hayes,5709
Spencer  Smith,5710
Carol Stock Kranowitz,5711
T.J. Wylie,5712
Danielle Steel,5713
Deborah Hopkinson,5714
Dan Nadel,5715
Trude Turnquist,5716
Satosumi Takaguchi,5717
Natsuo Kirino,5718
Rachel Cohn,5719
Mystery,5720
Marilyn Manson,5721
Gilles Vaugeois,5722
Jostein Gaarder,5723
James Anderson,5724
Paulette Møller,5725
Anne   Born,5726
Λία Βουτσοπούλου,5727
Esmeralda Santiago,5728
Nicholas    Evans,5729
Rhonda  Evans,5730
John Perkins,5731
John M. Perkins,5732
Shane Claiborne,5733
Mira Nair,5734
John Burt,5735
James H. Justus,5736
Xavier Pàmies,5737
Julia Gibson,5738
Amy Carter,5739
Steven L. Hopp,5740
Camille Kingsolver,5741
Richard A. Houser,5742
John F. Nash,5743
Harold William Kuhn,5744
Robert C. O'Brien,5745
محمود منقذ الهاشمي,5746
Jordi Castells,5747
Ernesto Mestre-Reed,5748
Stuart J. Murphy,5749
Holly Keller,5750
Michael Craft,5751
Winston S. Churchill,5752
Denis Kelly,5753
John Guare,5754
Jorge Bucay,5755
Silvia Salinas,5756
Christopher   Black,5757
Mark Anestis,5758
Mark Bittman,5759
Samuel Hynes,5760
J.M. Lelen,5761
Henry Bettenson,5762
Eleanor J. Gibson,5763
Tacitus,5764
Alfred J. Church,5765
William Jackson Brodribb,5766
Harold Mattingly,5767
S.A. Handford,5768
Maurice Hutton,5769
Robert Maxwell Ogilvie,5770
E.H. Warmington,5771
William Peterson,5772
Michael Winterbottom,5773
Anthony Richard Birley,5774
Adam Smith,5775
Robert B. Reich,5776
Thomas Aquinas,5777
G.K. Chesterton,5778
Anton C. Pegis,5779
Ralph McInerny,5780
Timothy McDermott,5781
John A. Oesterle,5782
Karen Kushner,5783
Isaac Bashevis Singer,5784
Herb Johnson,5785
Ilan Stavans,5786
Cecil Hemley,5787
Hilary H. Milton,5788
Eduardo Brandão,5789
Phillips Bradley,5790
John Stone,5791
Stephen Mennell,5792
R.R. Palmer,5793
Michael Swanwick,5794
Miyamoto Musashi,5795
Kōji Suzuki,5796
Glynne Walley,5797
William Scott Wilson,5798
Shiro Tsujimura,5799
Lauren Willig,5800
Satoru Kannagi,5801
Hotaru Odagiri,5802
Marthe Le Van,5803
Robert W. Ebendorf,5804
Lark Books,5805
Laura Godwin,5806
John Wallace,5807
Rich Wulf,5808
Rob Vaux,5809
Katie Yates,5810
Brian Yoon,5811
Fred Wan,5812
Gregory Bassham,5813
Eric Bronson,5814
Diane Haeger,5815
Allison Markin Powell,5816
W.G. Sebald,5817
Michael Hulse,5818
